id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe
9007,32,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,95,2,1015,0,nonexistent,1.1,97.47,-37.85,5.04,5315.58,no
9008,26,services,married,high.school,no,yes,no,cellular,jul,tue,61,0,1030,0,nonexistent,1.4,93.63,-41.07,5.1,5066.02,no
9009,32,admin.,married,university.degree,no,no,no,telephone,may,mon,81,0,963,0,nonexistent,1.1,98.03,-35.41,4.66,5081.98,no
9010,49,unemployed,married,high.school,no,no,no,cellular,sep,wed,2081,1,608,6,nonexistent,-3.4,98.82,-49.47,1.1,5314.16,yes
9011,30,admin.,single,university.degree,no,no,no,cellular,apr,thu,638,1,992,0,nonexistent,-1.8,90.84,-48.27,1.41,5007.31,no
9012,34,services,single,high.school,no,yes,no,cellular,may,thu,4597,1,910,0,nonexistent,-1.8,91.9,-37.28,4.86,5100.13,no
9013,36,admin.,single,university.degree,no,yes,no,telephone,jul,mon,190,2,1003,0,nonexistent,-2.9,94.31,-33.66,0.95,4913.76,no
9014,46,entrepreneur,married,university.degree,no,yes,no,cellular,apr,thu,63,1,2,1,success,-1.8,91.02,-48.93,1.33,5027.71,no
9015,26,self-employed,single,professional.course,no,yes,no,cellular,jul,thu,3387,0,420,5,nonexistent,1.4,90.68,-38.02,0.82,4897.16,no
9016,31,technician,single,university.degree,no,yes,yes,cellular,aug,mon,2741,3,424,6,failure,1.4,89.85,-49.58,2.01,5078.8,no
9017,34,blue-collar,married,high.school,no,no,no,cellular,may,wed,603,0,1040,0,nonexistent,-1.8,88.8,-43.98,1.21,5139.89,yes
9018,40,technician,married,professional.course,unknown,yes,no,telephone,nov,mon,4200,0,705,0,failure,-0.1,94.44,-48.43,1.68,5087.61,no
9019,59,blue-collar,married,basic.4y,no,no,yes,cellular,jul,wed,1527,1,624,5,success,-1.7,93.06,-37.24,2.89,4871.26,yes
9020,39,blue-collar,married,basic.6y,no,yes,no,telephone,nov,thu,2153,6,218,1,nonexistent,-0.1,97.44,-32.6,3.65,5374.61,no
9021,46,management,divorced,university.degree,no,no,no,telephone,may,wed,672,0,966,0,nonexistent,1.1,92.96,-34.83,4.83,5066.41,no
9022,49,admin.,divorced,high.school,no,yes,no,telephone,may,tue,4455,1,393,0,success,1.1,93.2,-37.74,2.38,4915.21,no
9023,46,admin.,single,basic.9y,unknown,no,no,telephone,may,tue,139,1,1019,0,nonexistent,1.1,92.77,-34.65,4.63,4967.78,no
9024,46,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,2700,1,404,6,nonexistent,1.1,97.94,-36.85,2.18,5210.6,no
9025,32,technician,single,university.degree,no,yes,no,cellular,oct,tue,150,0,978,0,nonexistent,-3.4,94.09,-27.24,0.72,5057.64,yes
9026,55,admin.,divorced,unknown,unknown,yes,no,telephone,may,thu,3738,0,17,0,failure,1.1,97.94,-36.68,0.96,5188.39,no
9027,40,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,653,23,988,0,nonexistent,1.1,93.61,-36.47,4.86,5035.26,yes
9028,31,blue-collar,single,high.school,no,yes,no,telephone,may,tue,409,0,964,0,nonexistent,1.1,95.59,-35.81,4.92,4936.64,no
9029,31,technician,married,high.school,no,no,no,cellular,jul,mon,77,2,1000,0,nonexistent,1.4,92.79,-41.12,4.96,5306.52,no
9030,36,housemaid,married,high.school,no,no,no,telephone,may,fri,977,0,328,2,nonexistent,1.1,98.44,-45.37,4.04,4907.99,no
9031,39,admin.,married,basic.9y,unknown,yes,no,telephone,may,thu,1312,2,938,1,failure,1.1,97.64,-40.78,1.15,4966.85,no
9032,32,unemployed,single,high.school,no,yes,no,cellular,jun,thu,170,2,1037,0,nonexistent,-1.7,98,-39.08,0.71,5136.35,no
9033,26,admin.,single,university.degree,no,yes,no,telephone,may,tue,133,2,1014,0,nonexistent,1.1,92.96,-37.27,4.74,5154.66,no
9034,32,blue-collar,married,basic.4y,no,no,no,cellular,nov,tue,130,2,1041,0,nonexistent,-0.1,89,-40.78,4.21,5356.86,no
9035,49,admin.,married,university.degree,no,yes,no,telephone,jun,fri,539,3,1032,0,nonexistent,-2.9,92.21,-39.86,1.23,5096.5,yes
9036,42,blue-collar,married,basic.9y,unknown,no,no,cellular,may,tue,4478,0,229,2,nonexistent,-1.8,95.44,-30.01,3.41,5282.66,no
9037,52,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,mon,211,3,971,0,nonexistent,1.4,91.57,-37.43,5.17,5050.34,no
9038,41,admin.,married,university.degree,no,yes,no,cellular,jun,tue,192,0,971,0,nonexistent,-2.9,93.61,-41.81,1.29,5071.12,yes
9039,50,housemaid,divorced,basic.4y,unknown,no,no,telephone,may,fri,131,0,1048,0,nonexistent,1.1,97.28,-35.34,4.66,5367.49,no
9040,30,technician,divorced,basic.9y,no,no,no,telephone,may,tue,233,2,990,0,nonexistent,1.1,89.95,-35.63,4.93,5035.26,no
9041,49,entrepreneur,married,basic.4y,unknown,no,no,cellular,aug,thu,79,0,963,0,nonexistent,1.4,94.84,-35.81,5.04,5045.11,no
9042,42,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,wed,3136,1,349,1,success,-1.8,97.01,-46.68,3.62,4751.25,no
9043,36,admin.,married,university.degree,no,no,no,telephone,jun,fri,3009,2,321,0,failure,1.4,91.21,-28.41,3.38,5074.06,no
9044,46,technician,married,professional.course,no,yes,no,cellular,nov,fri,76,1,953,0,nonexistent,-0.1,92.26,-40.99,4.11,5299.71,no
9045,32,technician,single,university.degree,no,yes,no,cellular,aug,tue,638,3,956,0,nonexistent,1.4,91.85,-36.67,4.85,5437.22,yes
9046,45,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,564,1,968,0,nonexistent,-1.8,91.4,-48.46,1.32,4859.44,no
9047,35,technician,married,professional.course,no,no,no,cellular,aug,mon,4015,1,756,0,failure,-2.9,96.84,-29.51,1.33,4930.17,no
9048,54,retired,married,basic.4y,no,no,no,telephone,may,tue,4079,1,92,0,nonexistent,1.1,92.36,-50.2,2.1,5258.11,no
9049,47,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,115,0,1004,0,nonexistent,1.1,94.18,-36.54,4.71,5050.84,no
9050,53,blue-collar,single,basic.4y,unknown,yes,no,cellular,may,mon,276,1,1014,0,nonexistent,-1.8,94.28,-47.35,1.35,4895.13,no
9051,32,admin.,married,university.degree,no,yes,no,cellular,aug,thu,2967,0,175,3,success,1.4,96.25,-33.89,4.7,5032.13,no
9052,29,technician,single,professional.course,no,yes,no,cellular,jun,tue,308,1,979,0,nonexistent,-2.9,96.49,-38.76,1.2,5264.01,yes
9053,44,services,married,professional.course,no,unknown,unknown,cellular,aug,fri,1213,2,576,6,success,1.4,94.13,-26.61,4.74,4766.82,no
9054,44,technician,married,professional.course,unknown,no,no,cellular,aug,wed,122,0,1010,0,nonexistent,1.4,89.61,-36.67,4.79,5050.34,no
9055,53,unemployed,married,high.school,no,yes,no,telephone,jun,tue,242,2,1024,0,nonexistent,1.4,92.67,-39.83,5.19,5411.08,no
9056,35,admin.,single,high.school,no,yes,no,telephone,oct,wed,749,1,789,5,success,-0.1,89.29,-32.16,3.83,5246.03,yes
9057,31,blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,97,1,962,0,nonexistent,-0.1,90.96,-42.75,4,5440,no
9058,39,technician,single,university.degree,no,yes,no,cellular,nov,mon,346,2,649,2,failure,-3.4,95.09,-34.08,2.24,5355.11,no
9059,26,student,single,unknown,no,yes,no,cellular,oct,fri,300,1,976,1,failure,-1.1,93.93,-51.92,1.01,4839.51,no
9060,37,technician,married,professional.course,no,no,no,cellular,jul,tue,269,3,987,0,nonexistent,1.4,92.97,-42.1,4.74,5238.55,no
9061,30,admin.,single,university.degree,no,no,no,cellular,aug,tue,129,2,987,0,nonexistent,1.4,88.86,-36.17,5.2,5076.48,no
9062,33,admin.,divorced,university.degree,no,yes,no,cellular,nov,fri,4407,4,289,4,failure,-0.1,91.1,-41.3,1.13,5124.59,no
9063,39,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,84,1,1030,0,nonexistent,-1.8,97.07,-47.12,1.35,5078.7,no
9064,31,admin.,divorced,university.degree,no,yes,yes,cellular,may,mon,149,4,1041,0,nonexistent,-1.8,95.12,-46.61,1.19,5354.05,no
9065,29,management,divorced,high.school,no,no,yes,telephone,may,wed,147,1,1013,0,nonexistent,1.1,91.08,-34.65,5.03,5175.42,no
9066,53,self-employed,married,university.degree,no,no,no,cellular,oct,thu,176,3,811,6,success,-1.1,98.38,-37.66,1.96,5113.81,no
9067,29,self-employed,married,basic.4y,unknown,no,yes,telephone,aug,wed,492,20,1020,0,nonexistent,-1.8,96.05,-49.12,1.37,5354.05,no
9068,56,admin.,divorced,basic.9y,no,yes,yes,cellular,jul,mon,3806,3,206,4,failure,1.4,91.98,-44.38,3.23,5215.5,no
9069,36,housemaid,married,university.degree,no,no,no,telephone,jun,mon,103,5,1007,0,nonexistent,1.4,93.23,-43.43,4.77,5374.48,no
9070,61,retired,married,basic.9y,no,yes,no,cellular,aug,mon,77,1,2,1,success,-2.9,88.6,-32.15,0.8,4923.91,no
9071,23,services,single,high.school,no,no,no,cellular,may,fri,1274,1,92,3,nonexistent,-1.8,92.82,-37.28,5.14,4940.3,no
9072,54,services,married,high.school,no,yes,no,cellular,nov,mon,596,1,1026,0,nonexistent,-0.1,92.26,-41.03,4.12,5398.43,no
9073,32,admin.,married,basic.6y,no,yes,no,cellular,may,mon,264,2,1046,1,failure,-1.8,97.16,-44.72,1.29,5119.49,no
9074,28,housemaid,married,high.school,no,yes,no,cellular,jul,mon,618,3,239,3,nonexistent,1.4,88.25,-40.92,2.38,5080.63,no
9075,32,housemaid,married,university.degree,no,yes,yes,cellular,aug,wed,73,0,986,0,nonexistent,1.4,90.17,-36.13,4.73,5212.41,no
9076,46,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,3495,0,594,2,nonexistent,1.4,91.18,-36.95,3.01,4891.46,no
9077,41,admin.,divorced,university.degree,no,no,no,cellular,jul,wed,1050,1,518,0,failure,1.4,94.65,-36.26,3.75,5160,no
9078,37,services,married,high.school,unknown,no,no,telephone,jun,mon,141,1,988,0,nonexistent,1.4,97.96,-39.87,4.68,5290.83,no
9079,31,entrepreneur,married,basic.6y,no,yes,no,telephone,may,fri,1109,2,115,0,failure,1.1,90.54,-46.67,1.31,4765.89,no
9080,61,retired,married,high.school,no,yes,no,cellular,dec,wed,342,0,982,0,nonexistent,-3,92.06,-33.79,0.74,5018.47,yes
9081,31,admin.,divorced,university.degree,no,yes,no,cellular,aug,fri,77,8,963,0,nonexistent,1.4,92.6,-34.54,4.71,5238.55,no
9082,36,admin.,married,high.school,no,no,no,telephone,jun,thu,128,4,969,0,nonexistent,1.4,91.34,-43.17,5.07,5452.9,no
9083,36,entrepreneur,married,high.school,no,no,no,cellular,jul,mon,124,3,1024,0,nonexistent,1.4,96.07,-42.95,5.19,5280.38,no
9084,26,admin.,married,university.degree,no,no,yes,cellular,jul,tue,1595,5,934,0,nonexistent,-2.9,94.26,-43.13,3.4,4975.26,yes
9085,51,services,married,high.school,unknown,yes,yes,telephone,may,fri,1436,1,603,6,nonexistent,1.1,96.9,-26.97,1.63,5222.23,no
9086,38,technician,married,professional.course,no,no,no,telephone,may,tue,3950,1,897,4,failure,1.1,90.7,-33.24,4.26,5090.03,no
9087,51,entrepreneur,married,university.degree,no,no,no,cellular,nov,fri,47,0,987,1,failure,-0.1,92.36,-41.95,3.95,5076.29,no
9088,43,services,married,high.school,no,no,no,cellular,may,wed,190,3,1008,0,nonexistent,-1.8,95.02,-43.93,1.26,5333.65,no
9089,43,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,2836,2,915,3,success,1.4,97.07,-44.06,4.93,5143.91,no
9090,24,blue-collar,single,basic.9y,unknown,no,yes,telephone,may,fri,275,1,1004,0,nonexistent,1.1,92.58,-37.27,4.69,5092.37,no
9091,40,management,married,high.school,no,unknown,unknown,telephone,jun,fri,190,1,978,0,nonexistent,1.4,99.18,-40.71,4.75,5066.02,no
9092,48,unknown,married,illiterate,no,unknown,no,cellular,jul,mon,911,46,159,1,failure,1.4,97.64,-33.82,3.53,4832.47,yes
9093,63,self-employed,married,university.degree,no,no,no,cellular,apr,mon,68,0,1007,0,nonexistent,-1.8,91.21,-45.82,1.34,4910.43,no
9094,26,admin.,married,basic.9y,unknown,yes,yes,cellular,jul,mon,168,3,968,0,nonexistent,1.4,97.11,-40.99,4.81,5238.55,no
9095,35,blue-collar,single,high.school,no,yes,no,cellular,may,fri,53,1,1016,0,nonexistent,-1.8,96.6,-47.26,1.27,5257.17,no
9096,47,technician,married,professional.course,no,yes,no,cellular,aug,wed,55,3,1040,0,nonexistent,1.4,93.44,-35.37,4.92,4992.83,no
9097,25,admin.,single,high.school,no,no,no,cellular,apr,fri,180,1,975,0,nonexistent,-1.8,97.63,-47.71,1.38,5338.75,no
9098,42,admin.,single,high.school,no,no,no,telephone,jun,mon,376,3,1022,0,nonexistent,1.4,97.58,-40.29,5.01,5322.2,no
9099,20,student,married,basic.4y,yes,unknown,yes,cellular,aug,mon,212,3,966,1,failure,-0.1,93.85,-42.33,3.91,4998.35,no
9100,59,admin.,divorced,university.degree,no,no,no,telephone,nov,wed,1529,0,777,5,nonexistent,-0.1,96.65,-27.67,0.75,4845.8,no
9101,48,blue-collar,married,basic.6y,unknown,no,yes,cellular,may,wed,4038,4,375,6,failure,-1.8,94.09,-27.08,2.27,4875.46,no
9102,58,admin.,married,unknown,unknown,yes,no,telephone,jun,fri,1012,5,106,2,nonexistent,1.4,96.1,-45.15,4.01,5109.44,no
9103,44,admin.,married,unknown,no,no,no,cellular,apr,wed,3869,3,761,5,nonexistent,-1.8,95.51,-45.45,1.1,4915.02,no
9104,35,blue-collar,married,unknown,unknown,no,no,telephone,may,thu,228,7,976,0,nonexistent,1.1,94.08,-36.54,4.8,5248.1,no
9105,31,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,3962,1,874,2,failure,1.1,91.99,-38.05,1.35,5240.83,no
9106,42,entrepreneur,single,basic.9y,no,unknown,no,telephone,apr,thu,285,19,999,0,nonexistent,-2.9,89.43,-31.05,0.86,5116.8,yes
9107,50,management,single,university.degree,no,yes,yes,cellular,may,tue,144,1,1031,1,failure,-1.8,95.4,-45.46,1.23,4900.23,no
9108,32,management,single,university.degree,no,yes,no,telephone,jun,tue,211,2,989,0,nonexistent,1.4,91.34,-43.26,4.68,5254.24,no
9109,23,unemployed,single,university.degree,no,yes,no,cellular,jul,wed,124,0,974,0,nonexistent,1.4,89.59,-44.7,4.93,5207.18,no
9110,28,services,single,high.school,no,no,no,cellular,apr,fri,490,2,985,1,failure,-1.8,95.58,-47.05,1.37,5338.75,no
9111,40,blue-collar,married,professional.course,unknown,no,no,telephone,may,tue,118,1,969,2,nonexistent,1.1,95.88,-38.29,2.46,5190.82,no
9112,34,admin.,single,high.school,no,no,no,telephone,may,wed,1161,3,729,1,success,1.1,94.95,-48.17,2.95,5094.95,no
9113,55,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,mon,4214,16,805,1,nonexistent,1.4,96.85,-41.34,0.86,4903.67,no
9114,43,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,373,2,984,0,nonexistent,1.4,92.32,-35.55,5.03,5165.36,no
9115,25,unemployed,married,university.degree,no,no,no,cellular,may,mon,32,7,10,1,success,-1.8,93.45,-45.55,1.28,5175.58,no
9116,41,admin.,married,university.degree,unknown,no,no,telephone,may,wed,91,0,993,0,nonexistent,1.1,95.96,-35.59,4.75,5102.75,no
9117,32,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,2352,2,390,2,success,1.1,93.04,-28.74,4.41,4969.3,no
9118,30,admin.,single,university.degree,no,no,no,cellular,may,fri,800,5,950,0,nonexistent,-1.8,95.49,-45.32,1.25,5226.57,no
9119,58,technician,single,professional.course,no,yes,no,cellular,may,mon,82,3,1002,1,failure,-1.8,94.84,-45.92,1.26,5180.68,no
9120,34,blue-collar,married,high.school,no,yes,no,cellular,may,tue,4698,1,733,2,nonexistent,-1.8,96.66,-48.31,2.86,5413.51,no
9121,43,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,914,3,986,0,nonexistent,1.1,94.93,-35.7,4.64,5268.86,no
9122,34,management,divorced,university.degree,no,no,no,cellular,jul,fri,4186,3,231,1,nonexistent,1.4,89.41,-38.04,1.76,4995.21,no
9123,53,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,475,0,51,5,success,-0.1,91.46,-27.44,3.34,5062.4,no
9124,30,blue-collar,married,basic.6y,no,no,no,cellular,nov,fri,1768,1,935,2,failure,-0.1,91.54,-35.83,1.62,4841.73,no
9125,43,technician,married,university.degree,no,no,no,cellular,aug,thu,36,2,960,0,nonexistent,1.4,89.33,-36.1,4.89,4992.83,no
9126,52,admin.,divorced,university.degree,no,yes,no,cellular,mar,tue,864,1,811,5,failure,-1.8,97.42,-43.09,4.88,5238.97,no
9127,39,blue-collar,married,high.school,no,no,no,telephone,may,tue,1593,0,32,6,nonexistent,1.1,92.01,-32.77,1.57,4982.24,no
9128,85,unknown,unknown,basic.9y,unknown,yes,no,telephone,sep,wed,86,8,990,0,nonexistent,1.1,93.05,-38.11,4.71,4936.64,no
9129,35,admin.,single,university.degree,no,no,no,cellular,nov,thu,652,2,965,0,nonexistent,-0.1,97.67,-41.79,4.07,5008.75,no
9130,46,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,1694,0,277,5,success,1.4,94.92,-52.2,1.27,5096.23,no
9131,43,management,married,university.degree,unknown,yes,no,cellular,jul,thu,149,15,1000,0,nonexistent,1.4,92.41,-43.21,5.1,5316.97,no
9132,56,admin.,single,university.degree,no,no,no,telephone,jun,thu,103,0,962,0,nonexistent,1.4,96.07,-42.88,4.98,5008.51,no
9133,47,blue-collar,married,high.school,unknown,yes,no,telephone,jun,thu,2052,1,384,2,nonexistent,1.4,92.08,-38.94,2.44,4923.4,no
9134,33,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,3098,1,639,0,nonexistent,1.4,89.81,-29.86,3.25,5295,no
9135,44,self-employed,married,professional.course,no,yes,no,telephone,jun,mon,3829,1,283,2,success,1.4,90.32,-27.63,1.23,5014.28,no
9136,29,self-employed,married,basic.6y,unknown,yes,no,telephone,may,tue,33,1,1037,0,nonexistent,1.1,90.89,-35.74,4.76,5341.53,no
9137,61,retired,divorced,high.school,unknown,no,no,cellular,may,thu,1666,1,958,6,success,-1.8,89.75,-39.34,2.45,4936.82,no
9138,33,blue-collar,married,professional.course,no,yes,no,cellular,jun,wed,89,1,1021,0,nonexistent,-2.9,89.98,-41.49,1.28,5162.49,no
9139,45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,119,1,981,0,nonexistent,1.1,97.09,-37.71,4.82,5414.21,no
9140,38,blue-collar,single,university.degree,unknown,no,no,telephone,jun,fri,12,5,998,0,nonexistent,1.4,94.37,-39.75,4.81,5118.3,no
9141,32,admin.,married,university.degree,no,yes,no,telephone,may,mon,185,1,1022,0,nonexistent,-1.8,95.49,-44.95,1.25,5328.55,no
9142,22,student,single,basic.6y,no,yes,no,cellular,jun,mon,3273,0,392,2,success,-2.9,92.81,-37.03,1.85,5042.04,no
9143,32,admin.,married,university.degree,no,no,no,telephone,jun,fri,4459,0,685,0,success,-1.7,89.76,-37.28,2.03,4988.48,no
9144,41,admin.,married,university.degree,no,no,no,cellular,aug,wed,377,1,1002,1,failure,-2.9,96.16,-29.89,0.91,5309.7,no
9145,32,technician,married,university.degree,no,yes,no,cellular,aug,wed,2979,1,217,2,failure,1.4,98.5,-31.5,3.35,4995.94,no
9146,35,technician,divorced,unknown,no,yes,no,telephone,jul,thu,184,3,1005,0,nonexistent,1.4,97.95,-44.83,5,5343.11,no
9147,56,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,214,1,970,0,nonexistent,1.4,97.2,-43.55,5.01,5107.85,no
9148,60,admin.,married,university.degree,unknown,no,no,telephone,may,tue,2773,2,541,6,failure,1.1,94.01,-36.38,1.83,5312.99,no
9149,43,admin.,married,high.school,no,yes,no,cellular,jul,mon,556,1,675,6,failure,1.4,93.53,-41.49,4.34,5204.24,no
9150,34,technician,married,unknown,unknown,yes,no,cellular,jul,mon,84,1,1025,0,nonexistent,1.4,96.73,-43.29,4.9,5071.25,no
9151,39,admin.,married,high.school,no,no,no,telephone,may,mon,5,4,980,0,nonexistent,-1.8,94.37,-47.49,1.4,4941.02,no
9152,52,technician,married,professional.course,no,yes,no,telephone,jun,wed,76,6,998,0,nonexistent,1.4,93.42,-43.22,4.89,5484.27,no
9153,38,technician,divorced,basic.9y,no,yes,no,cellular,apr,mon,243,1,960,1,failure,-1.8,90,-47.19,1.44,5175.58,no
9154,35,technician,married,professional.course,no,no,yes,telephone,may,fri,4227,0,833,0,nonexistent,1.1,90.18,-37.89,2.07,4813.04,no
9155,31,admin.,married,high.school,no,yes,no,cellular,jul,wed,158,0,999,0,nonexistent,1.4,92.97,-40.69,4.96,5290.83,no
9156,39,admin.,single,high.school,no,no,no,cellular,sep,wed,668,0,13,1,success,-1.1,93.72,-37.53,0.92,4784.91,yes
9157,23,services,single,high.school,no,yes,no,cellular,jun,mon,4437,1,516,3,success,-2.9,90.18,-49.12,3.24,5150.35,no
9158,47,unknown,married,unknown,no,no,yes,telephone,jun,thu,3101,0,8,1,success,1.4,91.73,-36.5,4.33,5133.09,no
9159,30,management,married,university.degree,no,no,no,cellular,may,fri,173,3,994,0,nonexistent,-1.8,92.14,-46.75,1.19,5323.46,no
9160,48,admin.,married,basic.9y,no,no,no,telephone,jun,mon,279,15,960,0,nonexistent,1.4,90.3,-41.96,4.72,5154.9,no
9161,48,services,single,basic.6y,unknown,no,yes,cellular,may,fri,3493,0,353,3,nonexistent,-1.8,91.33,-40.88,3.72,5236.07,no
9162,35,admin.,married,basic.9y,no,no,yes,telephone,jun,mon,270,2,1005,0,nonexistent,1.4,93.52,-41,5.07,5269.92,no
9163,42,admin.,married,university.degree,no,yes,no,cellular,aug,wed,335,0,1006,0,nonexistent,1.4,96.71,-36.35,4.89,5421.53,no
9164,24,services,single,high.school,no,no,no,cellular,jul,mon,415,1,966,0,nonexistent,1.4,90.63,-43.46,4.95,5431.99,no
9165,54,retired,married,university.degree,no,yes,no,cellular,nov,wed,156,1,994,0,nonexistent,-3.4,93.48,-28.95,0.74,4882.02,no
9166,37,technician,married,professional.course,unknown,yes,no,telephone,may,fri,193,3,982,0,nonexistent,1.1,90.89,-38.14,4.78,5362.3,no
9167,41,technician,single,professional.course,no,yes,no,telephone,jun,mon,69,3,1037,0,nonexistent,1.4,97.11,-41.08,4.63,5165.36,no
9168,32,admin.,single,university.degree,no,no,yes,cellular,jul,thu,991,1,971,0,nonexistent,1.4,97.95,-42.52,4.91,5296.06,yes
9169,35,self-employed,married,professional.course,unknown,yes,no,telephone,jun,thu,29,0,960,0,nonexistent,1.4,92.85,-42.38,4.75,5228.1,no
9170,26,unemployed,married,university.degree,no,no,no,telephone,jul,fri,323,2,960,0,nonexistent,1.4,92.41,-44.62,4.8,5405.85,no
9171,35,admin.,married,university.degree,no,no,no,telephone,may,tue,870,0,945,5,success,1.1,96.75,-37.86,5.03,5232.04,no
